Lasina,20.421771,78.0252466,"Lasina, Maharashtra, India",Yavatmal
Lasudia Ila,23.8354323,75.0932352,"Lasudia Ila, Madhya Pradesh, India",Mandsaur
Lasur,19.9282261,75.0114612,"Lasur, Maharashtra 423702, India",Aurangabad
Latabore,20.7894499,81.2594547,"Latabore, Chhattisgarh 491226, India",Durg
Lataguri,26.706283,88.766085,"Lataguri, West Bengal, India",Jalpaiguri
Latehar,23.75,84.5,"Latehar, Jharkhand, India",Latehar
Lathi,21.7288779,71.3913439,"Lathi, Gujarat 365430, India",Amreli
Lathikata,22.1316928,84.8854545,"Lathikata, Odisha 770037, India",Sundargarh
Latteri,12.9707483,79.0680364,"Latteri, Tamil Nadu 632202, India",Vellore
Latur,18.4,76.56,"Latur, Maharashtra, India",Latur
Latur Road,18.5089404,76.844708,"Latur Road, Maharashtra 413513, India",Latur
Laukaha,26.5498118,86.4667951,"Laukaha, Bihar, India",Madhubani
Laukahi,25.9437703,86.589276,"Laukahi, Bihar 852124, India",Saharsa
Laul,18.036785,75.392804,"Laul, Maharashtra, India",Solapur
Lauria Nandangarh,26.9948214,84.3988806,"Lauria Nandangarh, Bihar 845453, India",Pashchim Champaran
Lavasa,18.4076557,73.5074517,"Lavasa, Maharashtra 412112, India",Pune
Lawapiri,23.3553603,85.831986,"Lawapiri, Jharkhand, India",Ranchi
Laweri,22.029607,80.1372757,"Laweri, Madhya Pradesh, India",Balaghat
Laxmangarh,27.8225,75.025278,"Laxmangarh, Rajasthan 332311, India",Sikar
Laxmanpura,26.2815001,78.147098,"Laxmanpura, Madhya Pradesh 474010, India",Gwalior
Ledo,27.2941392,95.7378808,"Ledo, Assam 786182, India",Tinsukia
Leh,34.1525864,77.5770535,Leh,
Lehra Khana,30.2233561,75.1414037,"Lehra Khana, Punjab, India",Bathinda
Lehra Mohabbat,30.241667,75.165278,"Lehra Mohabbat, Punjab 151111, India",Bathinda
Lehragaga,29.94,75.81,"Lehragaga, Punjab 148031, India",Sangrur
Lehu Gaon,26.7584292,93.1754557,"Lehu Gaon, Assam 784176, India",Sonitpur
Lekhapani,27.3203815,95.8116522,"Lekhapani, Assam, India",Tinsukia
Lellapudi,16.4695556,81.09685,"Lellapudi, Andhra Pradesh 521326, India",Krishna
Leluakala,22.4035526,87.2891854,"Leluakala, West Bengal, India",West Medinipur
Lepakshi,13.81,77.6,"Lepakshi, Andhra Pradesh 515331, India",Anantapuram
lepsar,23.3892792,85.6049354,"lepsar, Jharkhand 835103, India",Ranchi
Lerua,25.9579632,84.822902,"Lerua, Bihar, India",Saran
Lidhorahat,23.8469265,78.8410956,"Lidhorahat, Madhya Pradesh 470004, India",Sagar
Lilabari,27.2883408,94.0920909,"Lilabari Airport (IXI), Assam 787051, India",North Lakhimpur
Liliya Mota,21.5369075,71.3675927,"Liliya Mota, Gujarat 365535, India",Amreli
Limbdi,22.5663018,71.7963228,"Limbdi, Gujarat 363421, India",Surendranagar
Limbgaon,19.1788269,77.2024306,"Limbgaon, Maharashtra 431602, India",Nanded
Limitur,22.1094882,85.3368812,"Limitur, Odisha, India",Kendujhar
Limkheda,22.8358179,73.9903489,"Limkheda, Gujarat, India",Dahod
Lingaipally,18.2645122,78.3330157,"Lingaipally, Telangana 503110, India",Nizamabad
Linganenidoddi,15.3939233,77.6965573,"Linganenidoddi, Andhra Pradesh 518468, India",Kurnool
Lingnoor,16.8074466,74.8577878,"Lingnoor, Maharashtra, India",Sangli
Lingsugur,16.1550404,76.5199195,"Lingsugur, Karnataka 584122, India",Raichur
Lisana,28.234945,76.615277,"Lisana, Haryana, India",Rewari
Lodhipur Banjara,28.8666749,78.6086621,"Lodhipur Banjara, Uttar Pradesh 244221, India",Amroha
Lodhwe,24.5995476,85.29811,"Lodhwe, Bihar, India",Gaya
Lodra,23.4622066,72.718583,"Lodra, Gujarat 382835, India",Mehsana
Loha,28.0035498,74.612959,"Loha, Rajasthan, India",Churu
Lohachur,23.4698119,88.2935519,"Lohachur, West Bengal 713513, India",Bardhaman
Lohagad,20.4678292,77.0823482,"Lohagad, Maharashtra 444401, India",Akola
Lohaghat,29.4041783,80.0842224,"Lohaghat, Uttarakhand 262524, India",Champawat
Lohaghat Range,29.4333333,80.0833333,"Abbott Mount, Lohaghat Range, Uttarakhand 262527",Champawat
Lohapur,24.3012568,87.9641088,"Lohapur, West Bengal 731237, India",Birbhum
Lohardaga,23.43,84.68,"Lohardaga, Jharkhand 835302, India",Lohardaga
Loharipur,29.3774832,77.2951057,"Loharipur, Uttar Pradesh 247775, India",Shamli
Loharpurwa,27.0532282,83.2559533,"Loharpurwa, Uttar Pradesh, India",Maharajganj
Loharu,28.426706,75.8040022,"Loharu, Haryana 127201, India",Bhiwani
Loharwada,27.2035973,75.681899,"Loharwada, Rajasthan 303702, India",Jaipur
Lohatara,25.6377601,88.3931154,"Lohatara, West Bengal 733129, India",Uttar Dinajpur
Lohati Jai,27.1097036,81.4471254,"Lohati Jai, Uttar Pradesh 225201, India",Barabanki
Lohawat Jatahwas,26.9945707,72.5559746,"Lohawat Jatahwas, Rajasthan 342302, India",Jodhpur
Lohedih,23.9303807,86.0708016,"Lohedih, Jharkhand 825167, India",Giridih
Lohian Khas,31.16132,75.211099,"Lohian Khas, Punjab, India",Jalandhar
Lohpiti,23.7314909,86.1929747,"Lohpiti, Jharkhand, India",Dhanbad
Lohrio,24.4059496,85.8217448,"Lohrio, Jharkhand 825318, India",Koderma
Loisingha,20.8605712,83.5096859,"Loisingha, Odisha 767020, India",Balangir
Lokapur,16.1656,75.366,"Lokapur, Karnataka 587122, India",Bagalkot
Lokkur R F,11.9283883,78.1507423,"Lokkur R.F., Tamil Nadu, India",Dharmapuri
Loktak Lake,24.5593375,93.8146526,"Loktak Lake,Manipur,India",Loktak
Lolasan,23.6832483,72.9534385,"Lolasan, Gujarat 383110, India",Sabarkatha
Lolegaon,27.020642,88.5649874,"Lolegaon, West Bengal 734314, India",Darjeeling
Loliem,14.9450396,74.0887576,"Loliem, Goa, India",South Goa
Loliya,22.5060736,72.1697501,"Loliya, Gujarat 382230, India",Ahmedabad
Lonand,18.041706,74.1861821,"Lonand, Maharashtra 415521, India",Satara
Lonar,19.984796,76.522354,"Lonar, Maharashtra 443302, India",Buldhana
Lonarwadi,18.3755656,74.6927354,"Lonarwadi, Maharashtra, India",Pune
Lonavala,18.74806,73.40722,"Lonavala, Maharashtra, India",Pune
Londa,15.4566765,74.4935913,"Londa, Karnataka 591301, India",Belagavi
Longai Forest,24.4657533,92.2679632,"Longai Forest, Assam, India",Karimganj
Lonha,26.7385719,80.7934798,"Lonha, Uttar Pradesh, India",Lucknow
Loni,28.7690286,77.2721234,"Loni, Uttar Pradesh 201102, India",Ghaziabad
Loni Dehat,28.7583141,77.3005372,"Loni Dehat, Uttar Pradesh 201102, India",Ghaziabad
Loni Kalbhor,18.4878505,74.0234138,"Loni Kalbhor, Maharashtra, India",Pune
Lonsowal T.E. 429/292 Nlr,27.5311905,95.4843351,"Lonsowal T.E. 429/292 Nlr, Assam, India",Tinsukia
Looksan,26.8799825,88.9760893,"Looksan, West Bengal, India",Jalpaiguri
Lotlapalle,18.0113867,83.2746836,"Lotlapalle, Andhra Pradesh, India",Vizianagaram
Loyabad,23.7739483,86.3528838,"Loyabad, Jharkhand, India",Dhanbad
Lucknow,26.8465108,80.9466832,"Lucknow, Uttar Pradesh, India",Lucknow
Ludhiana,30.900965,75.8572758,"Ludhiana, Punjab, India",Ludhiana
Lukumbeda,22.412197,84.9219115,"Lukumbeda, Odisha 770035, India",Sundargarh
Lukwasa,25.1066681,77.5991921,"Lukwasa, Madhya Pradesh, India",Shivpuri
Lum Kyllang,25.6049979,91.5577945,"Lum Kyllang, Meghalaya 793120",West Khasi Hills
Lumding,25.7516266,93.172876,"Lumding, Assam 782447, India",Nagaon
Lunglei,22.8670691,92.7655358,"Lunglei, Mizoram, India",Lunglei
Luni(Jodhpur),26.0013347,73.0021534,"Luni, Rajasthan 342802, India",Jodhpur
Luni(Ratlam),23.6509309,75.4985521,"Luni, Madhya Pradesh, India",Ratlam
Lunkaransar,28.4960789,73.7458334,"Lunkaransar, Rajasthan 334603, India",Bikaner
Lunseriya(Rajkot),22.5847690091,71.0445115431,"Lunseriya,Rajkot,India",Rajkot
Luvara,21.234145,71.3898595,"Luvara, Gujarat 364522, India",Amreli
M R Palem,16.9138100878,81.8317723274,"M R Palem,East Godavari",East Godavari
M.Shettihalli,12.4491928,76.7307663,"M.Shettihalli, Karnataka 571807, India",Mandya
Maamallapuram,12.626927,80.1927109,"Maamallapuram, Tamil Nadu, India",Kanchipuram
Machavaram,16.0238444,80.542456,"Machavaram, Andhra Pradesh 522315, India",Guntur
Macherla,16.48,79.43,"Macherla, Andhra Pradesh 522426, India",Guntur
Machilipatnam,16.17,81.13,"Machilipatnam, Andhra Pradesh, India",Krishna
Machilipatnam,16.1718236,81.1382282,"Machilipatnam, Station Road, Machilipatnam, Andhra Pradesh 521001, India",Krishna
Madanapalle,13.55,78.5,"Madanapalle, Andhra Pradesh, India",Chittoor
Madanapur,16.3801864,77.8910321,"Madanapur, Telangana 509381, India",Mahabubnagar
Madanapur(Nanded),19.5653335,78.1970527,"Madnapur, Maharashtra 431811, India",Nanded
Madangeri,14.5779033,74.3770745,"Madangeri, Karnataka, India",Uttara Kannada
Madanpur,23.0089428,88.4912395,"Madanpur, West Bengal 741245, India",Nadia
Madappallly,11.6434953,75.5713361,"Madappallly, Kerala, India",Kozhikode
Madaria,25.8569048,84.7589753,"Madaria, Bihar, India",Saran
Madarsanhalli,17.3306345,76.7884713,"Madarsanhalli, Karnataka 585103, India",Gulbarga
Madathukulam,10.5595839,77.3654611,"Madathukulam, Tamil Nadu 642113, India",Tiruppur
Madathukuppam,13.0856099,79.8086621,"Madathukuppam, Tamil Nadu, India",Tiruvallur
Maddikera,15.25,77.4167,"Maddikera, Andhra Pradesh 518385, India",Anantapuram
Maddikera West,15.3088811,77.3611549,"Maddikera West, Andhra Pradesh, India",Kurnool
Madha(Solapur),18.0339662,75.5160676,"Madha, Maharashtra 413209, India",Solapur
Madhabpur K,22.1183079,88.3470047,"Madhabpur K, West Bengal, India",South 24 Parganas
Madhada(Bhavnagar),21.608200702,71.9057188511,"Madhada,Bhavnagar,India",Bhavnagar
Madhaipur,23.7965957,88.1266983,"Madhaipur, West Bengal, India",Murshidabad
Madhapur Road,23.2322890891,69.7463389547,"Kutch,Madhapur Road",Kutch
Madhavpur,21.2553076,69.9639669,"Madhavpur, Gujarat, India",Porbandar
Madhepura(Katihar),25.5294677,87.6099982,"Madhepura, Bihar, India",Katihar
Madhepura(Madhepura),25.91883,86.790622,"Madhepura, Bihar 852113, India",Madhepura
Madhepura(Madhepura),25.916944,86.778611,"Madhepura, Bihar, India",Madhepura
Madhi,21.146416,73.251472,"Madhi, Gujarat 394340, India",Tapi
Madhira,16.9167,80.3667,"Madhira, Telangana 507203, India",Khammam
Madhopur,32.3652894,75.5972867,"Madhopur, Punjab, India",Pathankot
Madhuban Basaha,26.5583926,85.6075064,"Madhuban Basaha, Bihar, India",Sitamarhi
Madhubani,26.3468544,86.0715474,"Madhubani, Bihar, India",Madhubani
Madhubani(Sahuriya),26.3959349,86.265377,"Sahuriya, Bihar 847401, India",Madhubani
Madhubani(Sant Ravidas Nagar),25.2486978,82.5551037,"Madhubani, Uttar Pradesh, India",Sant Ravidas Nagar
Madhupur,24.2653802,86.6480173,"Madhupur, Jharkhand 815353, India",Deoghar
Madhupur Jambur,21.0158032,70.6038334,"Madhupur Jambur, Gujarat, India",Junagadh
Madhupur(Seraikela Kharsawan),22.8731136,86.0676161,"Madhupur, Jharkhand 832108, India",Seraikela Kharsawan
Madhura,26.3356342,87.1180417,"Madhura, Bihar, India",Araria
Madhuri,27.0448573,84.6295991,"Madhuri, Bihar, India",Pashchim Champaran
Madhusudanpur,22.849515,88.1937598,"Madhusudanpur, West Bengal 712407, India",Hooghly
Madhutati,23.5356549,86.7290634,"Madhutati, West Bengal 723121, India",Purulia
Madhvas,22.5779812,73.4445392,"Madhvas, Gujarat, India",Panchmahal
Madhwadih,23.8974274,86.1179236,"Madhwadih, Jharkhand 825167, India",Giridih
Madhwatanr,24.3494357,85.7089607,"Madhwatanr, Jharkhand 825318, India",Koderma
Madhya Bansgaon,26.5454538,88.3385053,"Madhya Bansgaon, West Bengal, India",Darjeeling
Madhyamaheshwar,30.6352037,79.2216323,"Madhyamaheshwar Mandir, Kedarnath Wildlife Sanctuary, Madhyamaheshwar Temple Trek, Uttarakhand 246469, India",Rudraprayag
Madikeri,12.4244205,75.7381856,"Madikeri, Karnataka, India",Kodagu
Madimangalam,12.5989578185,79.1859772368,"Tiruvannamalai,Madimangalam",Tiruvannamalai
Madlauda,29.4032893,76.8014102,"Madlauda, Haryana 132113, India",Panipat
Madpura Sani,25.8581204,71.5664607,"Madpura Sani, Rajasthan, India",Barmer
Madrauni Gobindpur Kausli,25.428979,87.1971177,"Madrauni Gobindpur Kausli, Bihar, India",Katihar
Madukkur,10.48,79.4,"Madukkur, Tamil Nadu, India",Thanjavur
Madura,15.7971066,73.8213213,"Madura, Maharashtra 416514, India",Sindhudurg
Madurai,9.9252007,78.1197754,"Madurai, Tamil Nadu, India",Madurai
Madurantakam,12.5102166,79.8849354,"Madurantakam, Tamil Nadu 603306, India",Kanchipuram
Magarpur,25.2949084,78.8524199,"Magarpur, Uttar Pradesh, India",Tikamgarh
Maghar,26.7557109,83.1277242,"Maghar, Uttar Pradesh, India",Gorakhpur
Magrahat-II,22.2419599,88.3784237,"Magrahat-II, West Bengal, India",South 24 Parganas
Magrasa,28.612169,79.7371833,"Magrasa, Uttar Pradesh 262001, India",Pilibhit
Magudanchavadi,11.5494432,77.9881401,"Magudanchavadi, Tamil Nadu 637103, India",Salem
Mahabaleshwar,17.92172,73.6556,"Mahabaleshwar, Maharashtra 412806, India",Satara
Mahabirapasitalabedasahi,21.168464,85.9215106,"Mahabirapasitalabedasahi, Odisha 758082, India",Kendujhar
Mahabubabad,17.5975284,80.0015307,"Mahabubabad, Telangana 506101, India",Warangal
Mahabubnagar,16.7375089,78.0081221,"Mahbubnagar, Telangana, India",Mahabubnagar
Mahachanda,23.3411811,87.8721602,"Mahachanda, West Bengal, India",Bardhaman
Mahad,18.083,73.417,"Mahad, Maharashtra 402301, India",Raigad
Mahadanapuram,10.9507587,78.3002869,"Mahadanapuram, Tamil Nadu 639102, India",Karur
Mahadebbati,25.3338676,88.6458421,"Mahadebbati, West Bengal, India",Dakshin Dinajpur
Mahajan,28.7897468,73.8448469,"Mahajan, Rajasthan 334604, India",Bikaner
Mahal,23.655584,86.3731536,"Mahal, Jharkhand, India",Bokaro
Mahali Murup,22.7531062,85.8780463,"Mahali Murup, Jharkhand 833220, India",Seraikela Kharsawan
Mahalingpur,16.3896542,75.1107527,"Mahalingapur, Karnataka 587312, India",Bagalkot
Mahalpur Choora,26.9481738,77.4874049,"Mahalpur Choora, Rajasthan 321403, India",Bharatpur
Mahamadpur,26.2344707,85.8575801,"Mahamadpur, Bihar 847306, India",Darbhanga
Mahamadpur Pt II,24.5109484,92.5966036,"Mahamadpur Pt II, Assam 788163, India",Hailakandi
Mahammadabad,21.8952908,87.2605891,"Mahammadabad, West Bengal 721426, India",West Medinipur
Mahammadpur,25.2620366,88.4222126,"Mohammadpur, West Bengal 732147, India",Malda
Mahanadi,26.8825451,88.3178568,"Mahanadi, West Bengal, India",Darjeeling
Mahanagar,25.2527395,88.2534192,"Mahanagar, West Bengal 732124, India",Malda
Maharaj Ganj,25.215722,85.2230744,"Maharaj Ganj, Bihar 801301, India",Nalanda
Maharajganj(Ghazipur),25.574137,83.5163494,"Maharajganj, Uttar Pradesh 233001, India",Ghazipur
Maharajganj(Siwan),26.1075,84.5025,"Maharajganj, Bihar, India",Siwan
Maharajpur,25.1853248,88.0729754,"Maharajpur, West Bengal 732102, India",Malda
Maharajpura,26.3820238,75.9376146,"Maharajpura, Rajasthan, India",Tonk
Maharani Tea Garden,26.923436,88.2911207,"Maharani Tea Garden, West Bengal, India",Darjeeling
Mahasamund,21.1091317,82.0979023,"Mahasamund, Chhattisgarh 493445, India",Mahasamund
Mahatma Gandhi Marine National Park,11.5854413,92.6145315,"Mahatma Gandhi Marine National Park, SH8, Andaman and Nicobar Islands, India",South Andaman
Mahawnkhor,26.9750464,83.2746836,"Mahawnkhor, Uttar Pradesh, India",Gorakhpur
Mahbano,25.5041864,85.0759416,"Mahbano, Bihar 804453, India",Patna
Mahe,11.7,75.533333,"Mahe, Puducherry, India",Mahe
Mahemdavad,22.8265574,72.7540473,"Mahemdavad, Gujarat 387130, India",Kheda
Mahendragarh,28.28,76.15,"Mahendragarh, Haryana, India",Mahendragarh
Maher,24.7238239,85.1544179,"Maher, Bihar 805131, India",Gaya
Mahesari,30.8499164,74.992472,"Mahesari, Punjab 142048, India",Moga
Maheshkhunt,25.4628815,86.6234205,"Maheshkhunt, Bihar, India",Khagaria
Maheshpur,24.4675395,85.7073517,"Maheshpur, Jharkhand, India",Koderma
Maheshwar,22.1772853,75.5829782,"Maheshwar, Madhya Pradesh 451224, India",Khargone
Mahiarpur,25.9568496,87.5284578,"Mahiarpur, Bihar 854327, India",Purnia
Mahipal,24.2891778,88.1840118,"Mahipal, West Bengal 742122, India",Murshidabad
Mahipani,22.2648644,85.0597137,"Mahipani, Odisha, India",West Singhbhum
Mahisgaon,18.1096253563,75.4954471952,"Solapur,Mahisgaon",Solapur
Mahishadal,22.183333,87.983333,"Mahishadal, West Bengal, India",Purba Medinipur
Mahishasthali,24.3278293,88.3166419,"Mahishasthali, West Bengal 742135, India",Murshidabad
Mahishdahari,23.9132777,87.6371461,"Mahishdahari, West Bengal 731234, India",Birbhum
Mahmadpura,26.9136435,77.3611549,"Mahmadpura, Rajasthan, India",Bharatpur
Mahmudabad,27.3,81.133333,"Mahmudabad, Uttar Pradesh 261203, India",Sitapur
Mahmudpur Saraiyan  Halt(Hardoi),27.7525280601,80.2139608237,"Mahmudpur Saraiyan  Halt,Hardoi,India",Hardoi
Mahoba,25.2920964,79.8724168,"Mahoba, Uttar Pradesh 210427, India",Mahoba
Maholi,27.6537759,80.475757,"Maholi, Uttar Pradesh 261141, India",Sitapur
Mahuawa Khurd,26.8599246,83.6042424,"Mahuawa Khurd, Uttar Pradesh 274149, India",Kushinagar
Mahudha,22.8187034,72.9410302,"Mahudha, Gujarat 387335, India",Kheda
Mahuldiha,22.5747037,85.4639862,"Mahuldiha, Jharkhand 833105, India",West Singhbhum
Mahuli,24.2378761,83.3121281,"Mahuli, Uttar Pradesh 231226, India",Sonbhadra
Mahulia,22.6485116,86.4161998,"Mahulia, Jharkhand 832304, India",East Singhbhum
Mahulpati,20.5692099,82.815586,"Mahulpati, Odisha, India",Balangir
Mahur,25.1828453,93.1202628,"Mahur, Assam 788830, India",Dima Hasao
Mahurzari,21.2252874,79.0108212,"Mahurzari, Maharashtra 441501, India",Nagpur
Mahuva,21.0902193,71.7563169,"Mahuva, Gujarat 364290, India",Bhavnagar
Mahuvas,20.7682022,73.4121277,"Mahuvas, Gujarat 396580, India",Navsari
Mai,26.3656762,77.8224332,"Mai, Madhya Pradesh 476221, India",Morena
Maibang,25.304698,93.1266604,"Maibang, Assam 788831, India",Dima Hasao
Maihar,24.2693596,80.7566514,"Maihar, Madhya Pradesh 485771, India",Satna
Mailani,28.28,80.35,"Mailani, Uttar Pradesh 262803, India",Lakhimpur Kheri
Mailauna,25.2963753,82.3641751,"Mailauna, Uttar Pradesh 221310, India",Sant Ravidas Nagar
Mailpatti,12.8662958,78.7957856,"Mailpatti, Tamil Nadu, India",Vellore
Maina Mojpur,28.2048356,77.8167146,"Maina Mojpur, Uttar Pradesh, India",Bulandshahar
Mainpuri,27.23,79.02,"Mainpuri, Uttar Pradesh 205001, India",Mainpuri
Mairwa,26.238432,84.1461519,"Mairwa, Bihar 274703, India",Siwan
Maithon,23.78,86.81,"Maithon, Jharkhand, India",Dhanbad
Majalgaon,19.1646654,76.2044549,"Majalgaon, Maharashtra, India",Beed
Majali,14.9,74.1,"Majali, Karnataka, India",Uttara Kannada
Majari Vasti,20.134409,79.041199,"Majari Vasti, Maharashtra,442503, India",Chandrapur
Majgaon Nigam Ghola,26.4004847,90.587269,"Majgaon Nigam Ghola, Assam, India",Bongaigaon
Majhdia,23.4149,88.7196,"Majhdia, West Bengal, India",Nadia
Majheran Uparla,32.0500519,76.6080554,"Majheran Uparla, Himachal Pradesh, India",Kangra
Majhgawa,24.9136699,80.8073259,"Majhgawa, Madhya Pradesh 485331, India",Satna
Majhgawan Dhurandhar,24.6998265,80.8446984,"Majhgawan Dhurandhar, Madhya Pradesh, India",Satna
Majhgawan(Katni),23.8700076,80.3491599,"Majhgawan, Madhya Pradesh 483501, India",Katni
Majhgawan(Satna),24.6205956,80.823938,"Majhgawan, Madhya Pradesh 485221, India",Satna
Majhiyari,25.140475,81.3014284,"Majhiyari, Madhya Pradesh, India",Rewa
Majhowlia,26.7994224,84.6204403,"Majhowlia, Bihar 845454, India",Pashchim Champaran
Majinan,22.9859603,88.1474374,"Majinan, West Bengal, India",Hooghly
Majitha,31.76,74.95,"Majitha, Punjab 143601, India",Amritsar
Majkuri,26.1231184,87.4095955,"Majkuri, Bihar, India",Araria
Majna,21.7720422,87.6753726,"Majna, West Bengal 721433, India",Purba Medinipur
Majorda,15.3064122,73.9376693,"Majorda, Goa, India",South Goa
Maju,22.6175279,88.0925186,"Maju, West Bengal, India",Howrah
Majuli,27.0016172,94.2242981,"Majuli, Assam",
Makadwali,26.5392838,74.6378353,"Makadwali, Rajasthan 305004, India",Ajmer
Makali,13.4460862,77.4902726,"Makali, Karnataka, India",Chikballapur
Makansar,22.749028,70.9160408,"Makansar, Gujarat 363642, India",Rajkot
Makareda,26.3163185,74.5272862,"Makareda, Rajasthan, India",Ajmer
Makdawan,23.2586548,75.5334928,"Makdawan, Madhya Pradesh 456337, India",Ujjain
Makdena,31.9883772,76.7859472,"Makdena, Himachal Pradesh 175015, India",Mandi
Makhdumpur(Gaya),24.9942828,85.0090522,"Makhdumpur, Bihar 804403, India",Gaya
Makhdumpur(Jehanabad),25.0655674,84.9739521,"Makhdumpur, Bihar, India",Jehanabad
Makhi,26.6697905,80.4604643,"Makhi, Uttar Pradesh, India",Unnao
Makhu,31.1071528,74.9764024,"Makhu, Punjab 142044, India",Ferozepur
Maklishpur,23.8969444,88.1888861,"Maklishpur, West Bengal, India",Murshidabad
Makrana,27.0285581,74.714621,"Makrana, Rajasthan, India",Nagaur
Makri,26.1614786,90.5517843,"Makri, Assam 783101, India",Goalpara
Maksi,23.27,76.15,"Maksi, Madhya Pradesh 465106, India",Shajapur
Makum,27.4864788,95.4358027,"Makum, Assam, India",Tinsukia
Mal,19.3658288,73.6006342,"Mal, Maharashtra, India",Thane
Mal Ankaliya,22.5423223,73.3531852,"Mal Ankaliya, Gujarat 391520, India",Vadodara
Mal Bazar,26.8648542,88.7421831,"Mal Bazar, West Bengal 735221, India",Jalpaiguri
Mala,28.6139798,79.9528451,"Mala, Uttar Pradesh, India",Pilibhit
Mala,10.2402983,76.2631273,"Mala, Kerala, India",Thrissur
Mala Khera,27.390648,76.6268306,"Mala Khera, Rajasthan 301406, India",Alwar
Malad Gaon,18.3678709,74.5990492,"Malad Gaon, Maharashtra, India",Pune
Malahpur,27.8603769,80.8017877,"Malahpur, Uttar Pradesh 262721, India",Lakhimpur Kheri
Malakavemala,14.2696156,78.0559211,"Malakavemala, Andhra Pradesh, India",Anantapuram
Malampuzha-I,10.8280802,76.7368037,"Malampuzha-I, Kerala, India",Palakkad
Malampuzha-II,10.8085783,76.6932438,"Malampuzha-II, Kerala, India",Palakkad
Malan,32.1134056,76.4201523,"Malan, Himachal Pradesh, India",Kangra
Malana,24.2271387,72.4435674,"Malana, Gujarat 385001, India",Banaskantha
Malancha,25.3586311,88.60121,"Malancha, West Bengal 733127, India",Dakshin Dinajpur
Malanjpura,22.2156255,79.7258584,"Malanjpura, Madhya Pradesh 480990, India",Seoni
Malappuram,11.050638,76.0683918,"Malappuram, Kerala, India",Malappuram
Malarna,26.2297273,76.5350947,"Malarna, Rajasthan 322033, India",Sawai Madhopur
Malau,26.5970364,80.2070328,"Malau, Uttar Pradesh, India",Kanpur Nagar
Malavli,18.744722,73.481667,"Malavli, Maharashtra, India",Pune
Malaypur,24.9805438,86.2630642,"Malaypur, Bihar 811313, India",Jamui
Malda,25.0108408,88.1410967,"Malda, West Bengal, India",Malda
Malegaon,20.5547497,74.5100291,"Malegaon, Maharashtra, India",Nashik
Malegaon (Dhule),20.8674848,74.7744206,"Malegaon Road, Dhule, Maharashtra, India",Dhule
Malegaon (Washim),20.2392062,76.9959872,"Malegaon, Maharashtra 444503, India",Washim
Malekoppa,15.4375,75.921667,"Malekoppa, Karnataka, India",Koppal
Maler,29.0684509,73.8771901,"Maler, Rajasthan 335804, India",Bikaner
Malerkotla,30.5167,75.8833,"Malerkotla, Punjab 148023, India",Sangrur
Malewadi,16.6709462,73.6212417,"Malewadi, Maharashtra 416702, India",Ratnagiri
Malhar,27.2035714182,72.3757908247,"Jodhpur,Malhar",Jodhpur
Malhaua,22.9919074,79.2986668,"Malhaua, Madhya Pradesh, India",Narsinghpur
Malhia,27.1634388,83.9400227,"Malhia, Uttar Pradesh, India",Kushinagar
Malhoopur,26.8348012,78.950037,"Malhoopur, Uttar Pradesh, India",Etawah
Mali Khera,25.4060593,74.8711807,"Mali Khera, Rajasthan 311603, India",Bhilwara
Malia(Hooghly),22.8325361,88.1413387,"Malia, West Bengal 712405, India",Hooghly
Malia(Junagadh),21.1589386,70.3077974,"Malia, Gujarat, India",Junagadh
Malia(Rajkot),23.0923852,70.7593481,"Malia, Gujarat 363670, India",Rajkot
Malihabad,26.916818,80.7075809,"Malihabad, Uttar Pradesh 226102, India",Lucknow
Malik Pur,27.1657626,79.6866933,"Malik Pur, Uttar Pradesh, India",Kannauj
Malikpeth,17.8747139,75.641175,"Malikpeth, Maharashtra, India",Solapur
Malikpura,27.2031525,75.3846057,"Malikpura, Rajasthan 303603, India",Jaipur
Malipur,26.2812902,82.6309135,"Malipur, Malipur, Uttar Pradesh 224159, India",Ambedkar Nagar
Maljinjava,21.0107641,70.4707121,"Maljinjava, Gujarat 362150, India",Junagadh
Malkalipur,25.6042494,85.8012566,"Malkalipur, Bihar 848501, India",Samastipur
Malkapur,20.886483,76.2162709,"Malkapur, Maharashtra, India",Buldhana
Malkapuram,15.353607,77.9567324,"Malkapuram, Andhra Pradesh 518222, India",Kurnool
Malkera,23.7821744,86.2926598,"Malkera, Jharkhand, India",Dhanbad
Malkhanpur,25.7433544,81.9234712,"Malkhanpur, Uttar Pradesh, India",Allahabad
Malkipuram,16.40944,81.80333,"Malikipuram, Andhra Pradesh, India",East Godavari
Malkisar,28.6696495,73.9065883,"Malkisar, Rajasthan 334603, India",Bikaner
Malkita,23.3057359,87.8917917,"Malkita, West Bengal 713104, India",Bardhaman
Mallakheri,24.8998128,73.9212858,"Mallakheri, Rajasthan, India",Rajsamand
Mallanur,12.6620228,78.4027364,"Mallanur, Andhra Pradesh 517425, India",Chittoor
Mallapur,17.4420826,78.5755184,"Mallapur, Secunderabad, Telangana, India",Ranga Reddy
Mallaram,17.8535275,80.7879407,"Mallaram [Patti Mallaram], Telangana, India",Khammam
Mallasandra,13.2189304,78.1578683,"Mallasandra, Karnataka 563126, India",Kolar
Mallavaram(Raichur),17.1863870136,82.3215436935,"Mallavaram,Raichur,India",Raichur
Mallawan,27.05,80.15,"Mallawan, Uttar Pradesh, India",Hardoi
Mallenahalli,13.050161,76.8230815,"Mallenahalli, Karnataka, India",Tumkur
